stc_id,entity_type,entity_text,entity_length,token_count,start_pos,end_pos
PKS_001.004.285.004,PER,Ninh Cự,7,2,31,32
PKS_001.004.285.004,TITLE,Thứ sử,6,2,34,35
PKS_001.004.285.004,LOC,An Châu,7,2,36,37
PKS_001.004.285.004,PER,Lý Tri,6,2,39,40
PKS_001.004.285.004,TITLE,Thứ sử,6,2,42,43
PKS_001.004.285.004,LOC,Ái Châu,7,2,44,45
PKS_001.004.285.004,PER,Nguyễn Hán,10,2,47,48
PKS_001.004.285.004,PER,Lý Bí,5,2,52,53
PKS_001.004.285.004,LOC,Giao Châu,9,2,55,56
PKS_001.004.285.005,PER,Lý Bí,5,2,36,37
PKS_001.004.285.006,PER,Ông,3,1,0,0
PKS_001.004.285.006,LOC,Đức Châu,8,2,5,6
PKS_001.004.285.006,PER,ông,3,1,11,11
PKS_001.004.285.007,NUM,thứ hai,7,2,3,4
PKS_001.004.285.008,NUM,2,1,1,19,19
PKS_001.004.285.008,NUM,542,3,1,21,21
PKS_001.004.285.008,TME,Đông,4,1,24,24
PKS_001.004.285.008,TME,tháng 12,8,2,25,26
PKS_001.004.285.008,PER,Lô Từ Hùng,10,3,32,34
PKS_001.004.285.008,PER,Tôn Quýnh,9,2,36,37
PKS_001.004.285.009,TME,Xuân,4,1,4,4
PKS_001.004.285.009,PER,Tử Hùng,7,2,11,12
PKS_001.004.285.009,TME,Thu,3,1,17,17
PKS_001.004.285.010,TITLE,Thứ sử,6,2,0,1
PKS_001.004.285.010,LOC,Quảng Châu,10,2,2,3
PKS_001.004.285.010,PER,Tân Du hầu Tiêu Ánh,19,5,5,9
PKS_001.004.285.010,PER,VQ Lâm hàu,10,3,12,14
PKS_001.004.285.010,TITLE,Tư lại,6,2,16,17
PKS_001.004.285.010,PER,Tử Hùng,7,2,20,21
PKS_001.004.285.011,LOC,Hợp Phố,7,2,1,2
PKS_001.004.285.011,NUM,mười,4,1,4,4
PKS_001.004.285.011,NUM,sáu,3,1,8,8
PKS_001.004.285.011,NUM,bảy,3,1,10,10
PKS_001.004.285.012,LOC,Hợp Phố,7,2,50,51
PKS_001.004.285.012,LOC,Trung Quốc,10,2,53,54
PKS_001.004.286.001,LOC,Lâm Ấp,6,2,6,7
PKS_001.004.286.002,PER,Lý Bí,5,2,15,16
PKS_001.004.286.004,PER,Lý Bí,5,2,0,1
PKS_001.004.286.005,PER,Lý Bí,5,2,13,14
PKS_001.004.286.005,LOC,Lâm Ấp,6,2,25,26
PKS_001.004.286.005,LOC,Nam,3,1,29,29
PKS_001.004.286.006,LOC,Nước Lâm Ấp,11,3,0,2
PKS_001.004.286.006,LOC,Champa,6,1,4,4
PKS_001.004.286.006,TITLE,Vua,3,1,9,9
PKS_001.004.286.006,PER,Rudravarman I,13,2,10,11
PKS_001.004.286.006,LOC,châu Giao,9,2,18,19
PKS_001.004.286.006,LOC,Hoành Sơn,9,2,22,23
PKS_001.004.286.006,LOC,châu Đức,8,2,30,31
PKS_001.004.286.007,LOC,châu Giao,9,2,12,13
PKS_001.004.286.007,TME,tháng 5 - 543,13,4,35,38
PKS_001.004.286.007,LOC,Lâm Ấp,6,2,39,40
PKS_001.004.286.007,LOC,Đức Châu,8,2,45,46
PKS_001.004.286.008,PER,Lý Bí,5,2,3,4
PKS_001.004.286.008,PER,Phạm Tu,7,2,8,9
PKS_001.004.286.008,LOC,phương Nam,10,2,17,18
PKS_001.004.286.009,LOC,Lâm Ấp,6,2,12,13
PKS_001.004.286.009,LOC,châu Cửu Đức,12,3,15,17
PKS_001.004.286.009,PER,Rudravarman I,13,2,20,21
PKS_001.004.286.010,TITLE,Khâm định Việt sử thông giám cương mục,38,8,5,12
PKS_001.004.286.010,LOC,Lâm Ấp,6,2,17,18
PKS_001.004.286.010,LOC,Nhật Nam,8,2,22,23
PKS_001.004.286.010,PER,Lý Bôn,6,2,25,26
PKS_001.004.286.010,PER,Phạm Tu,7,2,29,30
PKS_001.004.286.010,LOC,Cừu Đức,7,2,37,38
PKS_001.004.286.010,NUM,1,1,1,40,40
PKS_001.004.286.011,TITLE,Sách,4,1,0,0
PKS_001.004.286.011,TITLE,Việt điện u linh,16,4,1,4
PKS_001.004.286.011,LOC,Hoài Đức,8,2,14,15
PKS_001.004.286.011,LOC,Quốc Oai,8,2,17,18
PKS_001.004.286.011,TITLE,tướng,5,1,21,21
PKS_001.004.286.011,PER,Lý Phục Man,11,3,22,24
PKS_001.004.286.011,LOC,Đỗ Động,7,2,30,31
PKS_001.004.286.011,PER,Lý Bí,5,2,35,36
PKS_001.004.286.011,LOC,Lâm Áp,6,2,45,46
PKS_001.004.286.012,LOC,Ngọc Than,9,2,0,1
PKS_001.004.286.012,LOC,Lưu Xá,6,2,3,4
PKS_001.004.286.012,NUM,5.000,5,1,11,11
PKS_001.004.286.012,LOC,Nhật Nam,8,2,15,16
PKS_001.004.286.013,LOC,Lâm Ấp,6,2,2,3
PKS_001.004.286.013,PER,Lý Bí,5,2,6,7
PKS_001.004.286.013,PER,Phạm Tu,7,2,10,11
PKS_001.004.286.013,TITLE,Bình Lâm úy,11,3,13,15
PKS_001.004.286.014,PER,Phạm Tu,7,2,3,4
PKS_001.004.286.014,NUM,1,1,1,9,9
PKS_001.004.286.014,LOC,Lâm Áp,6,2,12,13
PKS_001.004.286.014,NUM,2,1,1,14,14
PKS_001.004.286.015,PER,Lý Phục Man,11,3,3,5
PKS_001.004.286.015,PER,Lý Bí,5,2,11,12
PKS_001.004.286.015,PER,Lý,2,1,17,17
PKS_001.004.286.015,PER,Phục Man,8,2,22,23
PKS_001.004.286.016,PER,Ông,3,1,0,0
PKS_001.004.286.016,PER,Lý Bí,5,2,3,4
PKS_001.004.287.001,PER,Lý Bí,5,2,3,4
PKS_001.004.287.001,LOC,Vạn Xuân,8,2,10,11
PKS_001.004.287.002,TME,mùa Xuân năm 542,16,4,8,11
PKS_001.004.287.002,NUM,1,1,1,15,15
PKS_001.004.287.002,PER,Lý Bí,5,2,20,21
PKS_001.004.287.003,LOC,Lâm Ấp,6,2,29,30
PKS_001.004.287.004,PER,Hai Bà Trưng,12,3,20,22
PKS_001.004.287.005,TME,thời kỳ này,11,3,6,8
PKS_001.004.287.005,TITLE,Lạc hầu,7,2,18,19
PKS_001.004.287.005,TITLE,Lạc tướng,9,2,21,22
PKS_001.004.287.006,TME,Xuân năm Giáp Tý (544),22,5,1,5
PKS_001.004.287.006,PER,Lý Bí,5,2,7,8
PKS_001.004.287.006,TITLE,Hoàng đế,8,2,11,12
PKS_001.004.287.006,LOC,Vạn Xuân,8,2,24,25
PKS_001.004.287.006,LOC,Tô Lịch,7,2,33,34
PKS_001.004.287.006,LOC,Hà Nội,6,2,36,37
PKS_001.004.287.008,TITLE,Đại Việt sử ký toàn thư,23,6,0,5
PKS_001.004.287.008,LOC,Nam Việt,8,2,15,16
PKS_001.004.287.009,LOC,Vạn Xuân,8,2,4,5
PKS_001.004.287.010,PER,Lý Bí,5,2,0,1
PKS_001.004.287.010,LOC,Việt,4,1,4,4
PKS_001.004.287.010,TITLE,Thiên Đức,9,2,23,24
PKS_001.004.287.011,LOC,Vạn Xuân,8,2,3,4
PKS_001.004.287.011,PER,Lý Bí,5,2,35,36
PKS_001.004.287.012,PER,Lý Nam Đe,9,3,13,15
PKS_001.004.287.012,NUM,hai,3,1,24,24
PKS_001.004.287.012,PER,Tinh Thiều,10,2,28,29
PKS_001.004.287.012,TITLE,Tướng văn,9,2,31,32
PKS_001.004.287.012,PER,Phạm Tu,7,2,34,35
PKS_001.004.287.012,TITLE,Tướng võ,8,2,37,38
PKS_001.004.287.012,PER,Triệu Túc,9,2,40,41
PKS_001.004.287.012,TITLE,Thái phó,8,2,43,44
PKS_001.004.287.012,PER,Lý Phục Man,11,3,46,48
PKS_001.004.287.013,PER,Ông,3,1,0,0
PKS_001.004.287.013,LOC,Vạn Xuân,8,2,5,6
PKS_001.004.287.014,LOC,nước ta,7,2,6,7
PKS_001.004.287.014,LOC,Khai Quốc,9,2,23,24
PKS_001.004.287.015,PER,Ông,3,1,0,0
PKS_001.004.287.015,TITLE,Thiên Đức,9,2,5,6
PKS_001.004.288.001,PER,Lý Nam Đế,9,3,4,6
PKS_001.004.288.001,PER,Triệu Việt vương,16,3,8,10
PKS_001.004.288.002,PER,Lý Bí,5,2,12,13
PKS_001.004.288.003,LOC,Vạn Xuân,8,2,5,6
PKS_001.004.288.004,TME,Xuân năm 545,12,3,1,3
PKS_001.004.288.004,NUM,ba,2,1,17,17
PKS_001.004.288.005,PER,Lý Bí,5,2,5,6
PKS_001.004.288.005,PER,Dương Phiêu,11,2,21,22
PKS_001.004.288.005,TITLE,Thứ sử,6,2,25,26
PKS_001.004.288.005,LOC,Giao Châu,9,2,27,28
PKS_001.004.288.006,PER,Trần Bá Tiên,12,3,0,2
PKS_001.004.288.006,TITLE,Tư mã,5,2,6,7
PKS_001.004.288.006,LOC,Giao Châu,9,2,8,9
PKS_001.004.288.006,PER,Dương Phiêu,11,2,11,12
PKS_001.004.288.006,LOC,Vạn Xuân,8,2,18,19
PKS_001.004.288.007,TITLE,Thứ sử,6,2,0,1
PKS_001.004.288.007,LOC,Định Châu,9,2,2,3
PKS_001.004.288.007,PER,Tiêu Bột,8,2,5,6
PKS_001.004.288.007,PER,Dương Phiêu,11,2,9,10
PKS_001.004.288.007,LOC,Giang Tây,9,2,12,13
PKS_001.004.288.008,PER,Trần Bá Tiên,12,3,0,2
PKS_001.004.288.008,LOC,Quảng Châu,10,2,35,36
PKS_001.004.288.009,PER,Trần Bá Tiên,12,3,0,2
PKS_001.004.288.009,NUM,3.000,5,1,14,14
PKS_001.004.288.010,PER,Trần Bá Tiên,12,3,12,14
PKS_001.004.288.010,TITLE,Thứ sử,6,2,27,28
PKS_001.004.288.010,LOC,phương Nam,10,2,32,33
PKS_001.004.288.011,LOC,Phiên Ngung,11,2,6,7
PKS_001.004.288.011,LOC,Đông Bắc,8,2,19,20
PKS_001.004.288.011,TME,tháng 7 năm 545,15,4,27,30
PKS_001.004.288.012,PER,Trần thư,8,2,10,11
PKS_001.004.288.012,PER,Lý Nam Đế,9,3,15,17
PKS_001.004.288.012,NUM,3 vạn,5,2,20,21
PKS_001.004.288.012,LOC,Chu Diên,8,2,29,30
PKS_001.004.288.013,PER,Lý Nam Đế,9,3,7,9
PKS_001.004.288.013,LOC,Tô Lịch,7,2,20,21
PKS_001.004.288.014,PER,Lý Nam Để,9,3,4,6
PKS_001.004.288.014,PER,Trần Bá Tiên,12,3,15,17
PKS_001.004.288.014,LOC,Hồng,4,1,24,24
PKS_001.004.288.014,LOC,Gia Ninh,8,2,29,30
PKS_001.004.288.014,LOC,Trung Hà,8,2,32,33
PKS_001.004.288.014,LOC,Việt Trì,8,2,35,36
PKS_001.004.288.015,LOC,Thanh Liệt,10,2,4,5
PKS_001.004.288.015,LOC,Tô Lịch,7,2,12,13
PKS_001.004.288.015,TITLE,tướng quân,10,2,15,16
PKS_001.004.288.015,PER,Phạm Tu,7,2,17,18
PKS_001.004.288.016,PER,Trần Bá Tiên,12,3,0,2
PKS_001.004.288.016,PER,Lý Nam Đế,9,3,10,12
PKS_001.004.288.016,LOC,Gia Ninh,8,2,15,16
PKS_001.004.288.017,PER,Lý Nam Đế,9,3,0,2
PKS_001.004.288.017,LOC,Gia Ninh,8,2,7,8
PKS_001.004.288.017,TME,vài tháng,9,2,11,12
PKS_001.004.288.018,PER,Dương Phiêu,11,2,4,5
PKS_001.004.288.018,PER,Trần Bá Tiên,12,3,13,15
PKS_001.004.288.019,TME,Tháng 2 năm 546,15,4,0,3
PKS_001.004.289.001,LOC,Lão,3,1,15,15
PKS_001.004.289.001,LOC,Tân Xương,9,2,17,18
PKS_001.004.289.001,LOC,Lô,2,1,23,23
PKS_001.004.289.001,LOC,Vĩnh Phúc,9,2,25,26
PKS_001.004.289.002,TME,tháng 10 năm 546,16,4,8,11
PKS_001.004.289.002,PER,Lý Nam Đe,9,3,13,15
PKS_001.004.289.002,LOC,Lão,3,1,20,20
PKS_001.004.289.002,LOC,Điển Triệt,10,2,27,28
PKS_001.004.289.002,LOC,Lập Thạch,9,2,30,31
PKS_001.004.289.002,LOC,Vĩnh Phúc,9,2,33,34
PKS_001.004.289.004,LOC,Den,3,1,7,7
PKS_001.004.289.004,LOC,Lĩnh,4,1,10,10
PKS_001.004.289.005,LOC,đồi Vua ngự,11,3,8,10
PKS_001.004.289.005,PER,Lý Nam Đế,9,3,16,18
PKS_001.004.289.005,NUM,bốn,3,1,28,28
PKS_001.004.289.005,LOC,Tứ Yên,6,2,32,33
PKS_001.004.289.005,PER,Lý Nam Đế,9,3,40,42
PKS_001.004.289.005,PER,Lý Thiên Bảo,12,3,44,46
PKS_001.004.289.005,PER,Lý Phật Tử,10,3,48,50
PKS_001.004.289.006,PER,Quân Lương,10,2,0,1
PKS_001.004.289.007,LOC,sông Lô,7,2,2,3
PKS_001.004.289.007,PER,Trần Bá Tiên,12,3,23,25
PKS_001.004.289.008,TME,đêm hôm ấy,10,3,1,3
PKS_001.004.289.008,LOC,Lô,2,1,7,7
PKS_001.004.289.008,NUM,7,1,1,15,15
PKS_001.004.289.009,PER,Bá Tiên,7,2,0,1
PKS_001.004.289.010,PER,Lý Nam Đế,9,3,0,2
PKS_001.004.289.010,LOC,Khuất Lão,9,2,8,9
PKS_001.004.289.010,LOC,Khuất Liêu,10,2,13,14
PKS_001.004.289.011,PER,Lý Nam Đế,9,3,5,7
PKS_001.004.289.012,PER,Lý Nam Đế,9,3,0,2
PKS_001.004.289.012,PER,Triệu Quang Phục,16,3,11,13
PKS_001.004.289.013,TME,Hai năm sau,11,3,0,2
PKS_001.004.289.013,PER,Lý Nam Đế,9,3,4,6
PKS_001.004.289.013,NUM,548,3,1,10,10
PKS_001.004.289.013,NUM,hai,3,1,20,20
PKS_001.004.289.014,PER,Lý Thiên Bảo,12,3,3,5
PKS_001.004.289.014,LOC,miền Trung,10,2,10,11
PKS_001.004.289.015,PER,Triệu Quang Phục,16,3,3,5
PKS_001.004.289.015,LOC,Dạ Trạch,8,2,16,17
PKS_001.004.289.015,LOC,Khoái Châu,10,2,19,20
PKS_001.004.289.015,LOC,Hưng Yên,8,2,22,23
PKS_001.004.289.016,PER,Lý Thiên Bảo,12,3,0,2
PKS_001.004.289.016,LOC,Cửu Chân,8,2,5,6
PKS_001.004.289.016,LOC,Thanh Hóa,9,2,8,9
PKS_001.004.289.016,PER,Lý Thiệu Long,13,3,13,15
PKS_001.004.289.016,NUM,hai vạn,7,2,17,18
PKS_001.004.289.016,LOC,Đức Châu,8,2,22,23
PKS_001.004.289.016,LOC,Hà Tĩnh,7,2,25,26
PKS_001.004.289.016,TITLE,Thứ sử,6,2,30,31
PKS_001.004.289.016,PER,Trần Văn Giới,13,3,32,34
PKS_001.004.289.016,LOC,Ái,2,1,40,40
PKS_001.004.289.016,LOC,Thanh Hóa,9,2,42,43
PKS_001.004.289.016,PER,Bá Tiên,7,2,48,49
PKS_001.004.289.017,PER,Lý Thiên Bảo,12,3,0,2
PKS_001.004.290.001,LOC,châu Ái,7,2,2,3
PKS_001.004.290.001,LOC,Thanh Hóa,9,2,5,6
PKS_001.004.290.001,LOC,Lào,3,1,9,9
PKS_001.004.290.001,LOC,Dã Năng,7,2,14,15
PKS_001.004.290.001,PER,Đào Lang Vương,14,3,19,21
PKS_001.004.290.002,PER,Triệu Quang Phục,16,3,0,2
PKS_001.004.290.002,TITLE,tướng,5,1,6,6
PKS_001.004.290.002,PER,Lý Bí,5,2,19,20
PKS_001.004.290.003,PER,Ông,3,1,0,0
PKS_001.004.290.003,PER,Lý Nam Đề,9,3,7,9
PKS_001.004.290.003,TITLE,Tả tướng quân,13,3,15,17
PKS_001.004.290.004,LOC,Vạn Xuân,8,2,15,16
PKS_001.004.290.005,LOC,Đầm Dạ Trạch,12,3,0,2
PKS_001.004.290.005,LOC,sông Hồng,9,2,9,10
PKS_001.004.290.007,TITLE,Đại Việt sử ký toàn thư,23,6,1,6
PKS_001.004.290.007,LOC,huyện Chu Diên,14,3,18,20
PKS_001.004.290.009,NUM,hai vạn,7,2,15,16
PKS_001.004.290.011,PER,Triệu Quang Phục,16,3,0,2
PKS_001.004.290.012,PER,Trần Bá Tiên,12,3,0,2
PKS_001.004.290.013,PER,Triệu Quang Phục,16,3,0,2
PKS_001.004.290.013,TITLE,Dạ Trạch Vương,14,3,13,15
PKS_001.004.290.014,PER,Lý Nam Đế,9,3,2,4
PKS_001.004.290.014,LOC,động Khuất Lão,14,3,8,10
PKS_001.004.290.014,PER,Triệu Quang Phục,16,3,12,14
PKS_001.004.290.014,TITLE,Triệu Việt Vương,16,3,17,19
PKS_001.004.290.015,NUM,bốn,3,1,1,1
PKS_001.004.290.016,LOC,Trung Quốc,10,2,2,3
PKS_001.004.290.016,TME,548-552,7,1,11,11
PKS_001.004.290.017,TME,Năm 547,7,2,0,1
PKS_001.004.290.017,PER,Trần Bá Tiên,12,3,3,5
PKS_001.004.290.017,LOC,Trung Quốc,10,2,8,9
PKS_001.004.290.017,TITLE,Thứ sử Cao Yên,14,4,12,15
PKS_001.004.290.017,TME,năm 551,7,2,17,18
PKS_001.004.290.017,TITLE,Thứ sử Giang Châu,17,4,20,23
PKS_001.004.290.017,TITLE,Thừa tướng,10,2,31,32
PKS_001.004.290.018,TME,Năm 557,7,2,0,1
PKS_001.004.290.018,PER,Trần Bá Tiên,12,3,3,5
PKS_001.004.291.001,PER,Triệu Quang Phục,16,3,4,6
PKS_001.004.291.001,LOC,Dạ Trạch,8,2,10,11
PKS_001.004.291.001,LOC,Long Biên,9,2,27,28
PKS_001.004.291.003,PER,Triệu Quang Phục,16,3,0,2
PKS_001.004.291.003,PER,Triệu Việt vương,16,3,8,10
PKS_001.004.291.003,LOC,Long Biên,9,2,15,16
PKS_001.004.291.004,TITLE,Hậu,3,1,0,0
PKS_001.004.291.004,PER,Lý Nam đế,9,3,1,3
PKS_001.004.291.006,LOC,Ái Châu,7,2,5,6
PKS_001.004.291.006,PER,Lý Thiên Bảo,12,3,8,10
PKS_001.004.291.006,TITLE,Đào Lang vương,14,3,13,15
PKS_001.004.291.006,LOC,Dã Nảng,7,2,21,22
PKS_001.004.291.006,LOC,Việt Lào,8,2,28,29
PKS_001.004.291.007,PER,Lý Thiên Bảo,12,3,2,4
PKS_001.004.291.007,NUM,một vạn,7,2,14,15
PKS_001.004.291.007,LOC,Dã Năng,7,2,24,25
PKS_001.004.291.008,TME,Năm 555,7,2,0,1
PKS_001.004.291.008,PER,Lý Thiên Bảo,12,3,3,5
PKS_001.004.291.008,PER,Lý,2,1,11,11
PKS_001.004.291.008,PER,Lý Phật Tử,10,3,13,15
PKS_001.004.291.009,TME,Năm 557,7,2,0,1
PKS_001.004.291.009,PER,Lý Phật Tử,10,3,3,5
PKS_001.004.291.009,LOC,Thái Bình,9,2,9,10
PKS_001.004.291.009,PER,Triệu Việt vương,16,3,15,17
PKS_001.004.291.011,PER,Lý Phật Tử,10,3,6,8
PKS_001.004.291.011,PER,Triệu Việt vương,16,3,12,14
PKS_001.004.291.011,PER,Lý,2,1,22,22
PKS_001.004.291.012,LOC,Quần Thần,9,2,12,13
PKS_001.004.291.012,LOC,Thượng Cát,10,2,16,17
PKS_001.004.291.012,LOC,Từ Liêm,7,2,19,20
PKS_001.004.291.012,LOC,Hà Nội,6,2,22,23
PKS_001.004.291.012,TME,ngày nay,8,2,25,26
PKS_001.004.291.013,LOC,Quần Thần,9,2,4,5
PKS_001.004.291.013,PER,Triệu Việt vương,16,3,15,17
PKS_001.004.291.014,LOC,Quần Thần,9,2,2,3
PKS_001.004.291.014,PER,Lý Phật Tử,10,3,10,12
PKS_001.004.291.015,PER,Triệu,5,1,1,1
PKS_001.004.291.015,LOC,Long Biên,9,2,5,6
PKS_001.004.291.015,PER,Lý,2,1,9,9
PKS_001.004.291.015,LOC,Ô Diên,6,2,13,14
PKS_001.004.291.015,LOC,Hạ Mỗ,5,2,18,19
PKS_001.004.291.015,LOC,Đan Phượng,10,2,22,23
PKS_001.004.291.015,LOC,Hà Nội,6,2,25,26
PKS_001.004.291.015,LOC,Phong Châu,10,2,32,33
PKS_001.004.291.016,PER,Quang Phục,10,2,0,1
PKS_001.004.291.016,PER,Cảo Nương,9,2,7,8
PKS_001.004.291.016,PER,Phật Tử,7,2,12,13
PKS_001.004.291.016,PER,Nhã Lang,8,2,15,16
PKS_001.004.291.017,TME,Năm 571,7,2,0,1
PKS_001.004.291.017,PER,Lý Phật Tử,10,3,3,5
PKS_001.004.291.017,PER,Triệu Quang Phục,16,3,10,12
PKS_001.004.291.017,PER,Triệu,5,1,21,21
PKS_001.004.291.018,TITLE,Đâu Mâu,7,2,11,12
PKS_001.004.291.018,PER,An Dương Vương,14,3,32,34
PKS_001.004.292.001,PER,Nhã Lang,8,2,0,1
PKS_001.004.292.001,PER,Lý Phật Tử,10,3,3,5
PKS_001.004.292.001,TITLE,Đâu Mâu,7,2,19,20
PKS_001.004.292.001,PER,Triệu Việt vương,16,3,22,24
PKS_001.004.292.001,LOC,Đại Nha,7,2,44,45
PKS_001.004.292.002,PER,Lý Phật Tử,10,3,0,2
PKS_001.004.292.002,TITLE,Nam đế,6,2,5,6
PKS_001.004.292.002,TITLE,Hậu Lý Nam đế,13,4,12,15
PKS_001.004.292.003,PER,Hậu Lý Nam đế,13,4,11,14
PKS_001.004.292.003,TME,Năm 581,7,2,15,16
PKS_001.004.292.003,LOC,Trung Quốc,10,2,19,20
PKS_001.004.292.004,TME,Năm 589,7,2,0,1
PKS_001.004.292.004,LOC,Giang Nam,9,2,9,10
PKS_001.004.292.004,LOC,Trung Quốc,10,2,18,19
PKS_001.004.292.005,LOC,Giao Châu,9,2,8,9
PKS_001.004.292.006,LOC,Quế Châu,8,2,18,19
PKS_001.004.292.006,LOC,Lĩnh Nam,8,2,27,28
PKS_001.004.292.007,TITLE,Tổng quản,9,2,0,1
PKS_001.004.292.007,LOC,Quế Châu,8,2,2,3
PKS_001.004.292.007,PER,Linh Hồ Hy,10,3,5,7
PKS_001.004.292.007,LOC,An Châu,7,2,21,22
PKS_001.004.292.007,LOC,Nhân Châu,9,2,25,26
PKS_001.004.292.007,LOC,Đức Châu,8,2,28,29
PKS_001.004.292.007,LOC,Hoan Châu,9,2,32,33
PKS_001.004.292.008,LOC,Lĩnh Nam,8,2,9,10
PKS_001.004.292.008,TITLE,Hoàng đế,8,2,14,15
PKS_001.004.292.009,TME,năm 602,7,2,6,7
PKS_001.004.292.009,PER,Lý Phật Tử,10,3,8,10
PKS_001.004.292.009,TITLE,Hoàng đế,8,2,14,15
PKS_001.004.292.009,LOC,Trung Hoa,9,2,16,17
PKS_001.004.292.010,TITLE,Tùy thư,7,2,2,3
PKS_001.004.292.010,PER,Lý Phật Tử,10,3,7,9
PKS_001.004.292.010,PER,Lý Phật Từ,10,3,17,19
PKS_001.004.292.010,TITLE,Tùy,3,1,38,38
PKS_001.004.292.010,LOC,Giao Châu,9,2,46,47
PKS_001.004.292.011,LOC,Giao Châu,9,2,17,18
PKS_001.004.292.012,TME,Tháng Giêng năm 603,19,4,0,3
PKS_001.004.292.012,PER,Tùy Văn đế,10,3,5,7
PKS_001.004.292.012,PER,Lưu Phương,10,2,9,10
PKS_001.004.292.012,TITLE,Giao Châu đạo hành quân Tổng quản,33,7,12,18
PKS_001.004.292.012,PER,Kinh Đức Lượng,14,3,20,22
PKS_001.004.292.012,TITLE,Trưởng sử,9,2,24,25
PKS_001.004.292.012,NUM,27,2,1,29,29
PKS_001.004.292.012,NUM,10 vạn,6,2,36,37
PKS_001.004.292.013,PER,Lý Phật Từ,10,3,10,12
PKS_001.004.292.015,PER,Lý Đại Quyền,12,3,0,2
PKS_001.004.292.015,PER,Lý Phật Tử,10,3,5,7
PKS_001.004.292.015,LOC,Long Biên,9,2,14,15
PKS_001.004.292.016,TITLE,Tướng,5,1,0,0
PKS_001.004.292.016,PER,Lý Phổ Đinh,11,3,1,3
PKS_001.004.292.016,LOC,Ô Diên,6,2,8,9
PKS_001.004.292.017,PER,Lý Phật Tử,10,3,0,2
PKS_001.004.292.017,LOC,thành cổ Loa,12,3,9,11
PKS_001.004.293.001,LOC,Vân Nam,7,2,5,6
PKS_001.004.293.001,LOC,Tụ Long,7,2,11,12
PKS_001.004.293.001,NUM,2.000,5,1,22,22
PKS_001.004.293.003,PER,Quân Lưu Phương,15,3,0,2
PKS_001.004.293.003,LOC,Cổ Loa,6,2,10,11
PKS_001.004.293.005,PER,Lý Phật Từ,10,3,0,2
PKS_001.004.293.005,LOC,Kinh đô Trường An,17,4,15,18
PKS_001.004.293.006,LOC,Vạn Xuân,8,2,7,8
PKS_001.004.293.007,PER,Lý Phật Tử,10,3,4,6
PKS_001.004.293.007,LOC,Giao Châu,9,2,8,9
PKS_001.004.293.008,PER,Phật Tử,7,2,11,12
PKS_001.004.293.008,PER,Triệu Việt vương,16,3,18,20
PKS_001.004.293.008,PER,Lý Phật Tử,10,3,32,34
PKS_001.004.293.009,PER,Ngô Sĩ Liên,11,3,0,2
PKS_001.004.293.009,NUM,1,1,1,26,26
PKS_001.004.293.009,PER,Ngô Thì Sĩ,10,3,28,30
PKS_001.004.293.011,PER,Lý Phật Từ,10,3,3,5
PKS_001.004.293.011,LOC,Vạn Xuân,8,2,25,26
PKS_001.004.293.011,PER,Hậu Lý Nam đế,13,4,28,31
PKS_001.004.293.012,LOC,Nước Vạn Xuân,13,3,0,2
PKS_001.004.293.014,TITLE,Vị quân vương,13,3,0,2
PKS_001.004.293.014,PER,Lý Phật Tử,10,3,4,6
PKS_001.004.293.015,NUM,ba,2,1,10,10
PKS_001.004.293.015,LOC,Bắc,3,1,25,25
PKS_001.004.294.001,NUM,12,2,1,1,1
PKS_001.004.294.001,PER,Hai Bà Trưng,12,3,6,8
PKS_001.004.294.001,LOC,Đền Hai Bà Trưng,16,4,10,13
PKS_001.004.294.001,LOC,Mê Linh,7,2,16,17
PKS_001.004.294.001,LOC,Mê Linh,7,2,20,21
PKS_001.004.294.001,LOC,Hà Nội,6,2,23,24
PKS_001.004.294.002,PER,Vũ Duy Mến,10,3,1,3
PKS_001.004.295.001,PER,Anh 13,6,2,0,1
PKS_001.004.295.001,PER,Hai Bà Trưng,12,3,5,7
PKS_001.004.295.001,LOC,Mê Linh,7,2,10,11
PKS_001.004.295.001,LOC,Mê Linh,7,2,14,15
PKS_001.004.295.001,LOC,Hà Nội,6,2,17,18
PKS_001.004.295.002,PER,Vũ Duy Mạnh,11,3,1,3
PKS_001.005.296.003,TME,mấy trăm năm,12,3,2,4
PKS_001.005.296.004,LOC,Giao Châu,9,2,13,14
PKS_001.005.296.004,TME,thời bấy giờ,12,3,15,17
PKS_001.005.296.005,PER,Trần,4,1,4,4
PKS_001.005.296.005,PER,Tùy,3,1,7,7
PKS_001.005.296.005,LOC,Giao Châu,9,2,11,12
PKS_001.005.296.005,LOC,Trung Quốc,10,2,22,23
PKS_001.005.296.006,PER,Lưu Phương,10,2,9,10
PKS_001.005.296.006,LOC,Lâm Ấp,6,2,13,14
PKS_001.005.296.007,LOC,Trung nguyên,12,2,13,14
PKS_001.005.296.008,TME,thời nhà Đường thế kỷ thứ VII,29,7,1,7
PKS_001.005.296.012,LOC,Ái Châu,7,2,1,2
PKS_001.005.296.013,TITLE,Thái bình hoàn vũ ký,20,5,1,5
PKS_001.005.297.001,LOC,Thổ sản ở châu Giao,19,5,0,4
PKS_001.005.297.003,TITLE,Tư trị thông giám,17,4,1,4
PKS_001.005.297.003,LOC,phương Nam,10,2,12,13
PKS_001.005.297.003,TME,Mùa Xuân,8,2,27,28
